2019-05-06,00:14:11,844,14.07,2435.42,5.33906,2
2019-05-06,00:14:13,846,14.10,2432.72,5.34007,2
2019-05-06,00:14:15,848,14.13,2434.76,5.33661,2
2019-05-06,00:14:17,850,14.17,2437.08,5.34261,2
2019-05-06,00:14:19,852,14.20,2438.9,5.34399,2
2019-05-06,00:14:21,854,14.23,2446.71,5.34692,2
2019-05-06,00:14:23,856,14.27,2451.15,5.35568,2
2019-05-06,00:14:25,858,14.30,2460.94,5.35784,2
2019-05-06,00:14:27,860,14.33,2466.51,5.36705,2
2019-05-06,00:14:29,862,14.37,2476.7,5.37449,2
2019-05-06,00:14:31,864,14.40,2498.25,5.39086,2
2019-05-06,00:14:33,866,14.43,2516.98,5.40019,2
2019-05-06,00:14:35,868,14.47,2541.36,5.41151,2
2019-05-06,00:14:37,870,14.50,2567.68,5.41802,2
2019-05-06,00:14:39,872,14.53,2597.71,5.43875,2
2019-05-06,00:14:41,874,14.57,2614.1,5.45113,2
2019-05-06,00:14:43,876,14.60,2641.28,5.45493,2
2019-05-06,00:14:45,878,14.63,2664.69,5.47806,2
2019-05-06,00:14:47,880,14.67,2699.38,5.47554,2
2019-05-06,00:14:49,882,14.70,2725.16,5.47367,2
2019-05-06,00:14:51,884,14.73,2734.38,5.48411,2
2019-05-06,00:14:53,886,14.77,2755.81,5.49912,2
2019-05-06,00:14:55,888,14.80,2762.69,5.51083,2
2019-05-06,00:14:57,890,14.83,2767.57,5.52835,2
2019-05-06,00:14:59,892,14.87,2767.58,5.54095,2
2019-05-06,00:15:01,894,14.90,2780.12,5.55098,2
2019-05-06,00:15:03,896,14.93,2785.89,5.55587,2
2019-05-06,00:15:05,898,14.97,2786.04,5.55583,2
2019-05-06,00:15:07,900,15.00,2771.53,5.5615,2
2019-05-06,00:15:09,902,15.03,2763.72,5.5761,2
2019-05-06,00:15:11,904,15.07,2768.59,5.58061,2
2019-05-06,00:15:13,906,15.10,2753.52,5.58124,2
